state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
CA,Imperial,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06025,,,115,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Kern,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06029,,,585,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Kings,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06031,,,98,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Los Angeles,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06037,,,6186,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Madera,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06039,,,105,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Marin,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06041,,,163,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Mendocino,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06045,,,57,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Merced,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06047,,,188,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Monterey,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06053,,,277,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Napa,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06055,,,84,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Nevada,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06057,,,65,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Orange,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06059,,,2010,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Placer,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06061,,,275,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Riverside,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06065,,,1604,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Sacramento,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06067,,,1022,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,San Bernardino,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06071,,,1404,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,San Diego,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06073,,,2091,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,San Francisco,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06075,,,525,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,San Joaquin,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06077,,,517,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,San Luis Obispo,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06079,,,179,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,San Mateo,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06081,,,471,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Santa Barbara,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06083,,,282,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Santa Clara,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06085,,,1221,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Santa Cruz,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06087,,,166,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Shasta,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06089,,,115,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Solano,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06095,,,289,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Sonoma,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06097,,,308,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Stanislaus,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06099,,,353,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Sutter,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06101,,,62,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Tulare,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06107,,,307,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Ventura,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06111,,,530,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Yolo,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06113,,,143,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
CA,Yuba,State-Based Exchange QHP / Medicaid Managed Care,Western Health Advantage,Western Health Advantage,FIPS 06115,,,55,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (25,000) by 2024 county population. Covered CA enrollment estimate]"
NY,Albany,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36001,,,25768,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Allegany,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36003,,,3809,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Bronx,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36005,,,111518,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Broome,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36007,,,15817,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Cattaraugus,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36009,,,6078,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Cayuga,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36011,,,6005,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Chautauqua,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36013,,,9995,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Chemung,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36015,,,6533,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Chenango,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36017,,,3687,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Clinton,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36019,,,6271,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Columbia,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36021,,,4856,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Cortland,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36023,,,3700,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Delaware,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36025,,,3559,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Dutchess,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36027,,,24157,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Erie,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36029,,,76556,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Essex,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36031,,,2959,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Franklin,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36033,,,3792,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Fulton,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36035,,,4194,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Genesee,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36037,,,4639,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Greene,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36039,,,3777,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Hamilton,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36041,,,409,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Herkimer,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36043,,,4799,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Jefferson,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36045,,,9112,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Kings,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36047,,,210810,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Lewis,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36049,,,2140,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Livingston,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36051,,,4958,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Madison,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36053,,,5402,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Monroe,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36055,,,60578,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Montgomery,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36057,,,3998,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Nassau,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36059,,,112139,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,New York,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36061,,,133741,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Niagara,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36063,,,16878,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Oneida,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36065,,,18390,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Onondaga,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36067,,,37836,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Ontario,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36069,,,9101,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Orange,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36071,,,33161,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Orleans,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36073,,,3196,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Oswego,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36075,,,9528,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Otsego,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36077,,,4874,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Putnam,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36079,,,7925,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Queens,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36081,,,186586,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Rensselaer,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36083,,,12946,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Richmond,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36085,,,40123,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Rockland,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36087,,,28038,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,St. Lawrence,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36089,,,8553,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Saratoga,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36091,,,19357,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Schenectady,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36093,,,13068,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Schoharie,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36095,,,2428,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Schuyler,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36097,,,1379,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Seneca,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36099,,,2629,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Steuben,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36101,,,7410,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Suffolk,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36103,,,123694,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Sullivan,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36105,,,6479,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Tioga,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36107,,,3831,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Tompkins,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36109,,,8505,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Ulster,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36111,,,14736,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Warren,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36113,,,5258,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Washington,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36115,,,4819,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Wayne,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36117,,,7309,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Westchester,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36119,,,81054,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Wyoming,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36121,,,3188,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Yates,State-Based Exchange QHP / Medicaid Managed Care,Healthfirst PHSP,Healthfirst (NYC nonprofit),FIPS 36123,,,1964,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (1,600,000) by 2024 county population. NY State of Health Essential Plan + QHP estimate]"
NY,Albany,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36001,,,12884,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
NY,Allegany,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36003,,,1905,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
NY,Bronx,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36005,,,55759,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
NY,Broome,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36007,,,7908,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
NY,Cattaraugus,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36009,,,3039,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
NY,Cayuga,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36011,,,3003,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
NY,Chautauqua,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36013,,,4997,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
NY,Chemung,State-Based Exchange QHP / Medicaid Managed Care,Fidelis Care NY,Centene,FIPS 36015,,,3266,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (800,000) by 2024 county population. NY State of Health enrollment estimate]"
